Time [s],Bend Die Lateral Max Torque [%],Bend Die Rotating Max Torque [%],Bend Die Vertical Max Torque [%],Bend Die Lateral Movement [mm],Bend Die Rotating Angle [°],Bend Die Vertical Movement [mm],Collet Axial Max Torque [%],Collet Rotating Max Torque [%],Collet Axial Movement [mm],Collet Rotating Movement [mm],Mandrel Axial Load [kN],Manrel Axial Movement [mm],Pressure Die Axial Max Torque [%],Pressure Die Lateral Max Torque [%],Pressure Die Left Axial Max Torque [%],Pressure Die Axial Movement [mm],Pressure Die Lateral Movement [mm],Pressure Die Left Axial Movement [mm],Clamp Die Lateral Max Torque [%],Clamp Die Lateral Movement [mm]
25.5,10.026385307312000,-7.600000381469730,-11.740740776062000,-33.0,65.50399780273440,19.75,-5.115999698638920,2.857142925262450,-277.7257995605470,209.88040161132800,0.0381111400472958,-2907.599853515630,0.0,-4.163999557495120,0.15000000596046400,7.472300052642820,-50.45000076293950,-7.5,40.400001525878900,225.39999389648400
25.55,10.0,-7.675715446472170,-11.740740776062000,-33.0,65.3384017944336,19.749900817871100,-5.100666522979740,2.857142925262450,-277.6426086425780,209.88040161132800,-0.0104630482851753,-2907.60009765625,0.0,-4.151999473571780,0.15000000596046400,7.556300163269040,-50.45000076293950,-7.5,40.349998474121100,225.39999389648400
25.6,10.0,-7.678569793701170,-11.740740776062000,-33.0,65.1729965209961,19.750099182128900,-5.204666614532470,2.857142925262450,-277.5581970214840,209.88040161132800,0.125209684738937,-2907.60009765625,0.0,-4.1514997482299800,0.15000000596046400,7.640600204467770,-50.45000076293950,-7.5,40.32500076293950,225.39999389648400
25.650000000000000,10.052769660949700,-7.682855606079100,-11.740740776062000,-33.0,65.00769805908200,19.75,-5.241333484649660,2.857142925262450,-277.4776916503910,209.88040161132800,0.0665856642553343,-2907.599853515630,0.0,-4.165999889373780,0.17499999701976800,7.719200134277340,-50.45000076293950,-7.5,40.275001525878900,225.39999389648400
25.700000000000000,10.052769660949700,-7.756430149078370,-11.740740776062000,-33.0,64.84220123291020,19.75,-5.3939995765686000,2.857142925262450,-277.3952941894530,209.88040161132800,0.0917102444518706,-2907.599853515630,0.0,-4.164999008178710,0.17499999701976800,7.802599906921390,-50.45000076293950,-7.5,40.25,225.39999389648400
25.75,10.079155921936000,-7.785000801086430,-11.703703880310100,-33.0,64.67659759521480,19.749900817871100,-5.480666637420650,2.738095283508300,-277.3102111816410,209.88040161132800,0.0816604123715614,-2907.60009765625,0.0,-4.160998344421390,0.17499999701976800,7.888700008392330,-50.45000076293950,-7.5,40.224998474121100,225.39999389648400
25.8,10.079155921936000,-7.811429023742680,-11.740740776062000,-33.0,64.51129913330080,19.750099182128900,-5.592667102813720,2.738095283508300,-277.2261047363280,209.88040161132800,0.0565358321803574,-2907.60009765625,0.0,-4.167499542236330,0.17499999701976800,7.976200103759770,-50.45000076293950,-7.5,40.20000076293950,225.39999389648400
25.85,10.10554027557370,-7.8742852210998500,-11.740740776062000,-33.000099182128900,64.34590148925780,19.75,-5.770001411437990,2.857142925262450,-277.1466064453130,209.88040161132800,0.0414610840711109,-2907.599853515630,0.0,-4.170499324798580,0.15000000596046400,8.053000450134280,-50.45000076293950,-7.5,40.150001525878900,225.39999389648400
25.900000000000000,10.131926536560100,-7.892141819000240,-11.740740776062000,-33.0,64.1803970336914,19.75,-5.921334266662600,2.738095283508300,-277.0625915527340,209.88040161132800,0.0180114759072846,-2907.599853515630,0.0,-4.180999755859380,0.17499999701976800,8.139599800109860,-50.45000076293950,-7.5,40.099998474121100,225.39999389648400
25.950000000000000,10.131926536560100,-7.919999599456790,-11.740740776062000,-33.0,64.01480102539060,19.750099182128900,-5.8566670417785600,2.738095283508300,-276.9797058105470,209.88040161132800,0.0230363919418744,-2907.60009765625,0.0,-4.181500434875490,0.17499999701976800,8.224900245666500,-50.45000076293950,-7.5,40.07500076293950,225.39999389648400
26.0,10.158310890197800,-7.9792866706848100,-11.740740776062000,-33.0,63.84939956665040,19.749900817871100,-5.537999153137210,2.738095283508300,-276.89788818359400,209.88040161132800,0.0866853284114154,-2907.60009765625,0.0,-4.174001216888430,0.17499999701976800,8.30370044708252,-50.45000076293950,-7.5,40.04999923706060,225.39999389648400
26.05,10.158310890197800,-7.979285717010500,-11.740740776062000,-33.0,63.68410110473630,19.75,-5.48599910736084,2.738095283508300,-276.81439208984400,209.88040161132800,0.0732855523064,-2907.599853515630,0.0,-4.18100118637085,0.17499999701976800,8.386899948120120,-50.45000076293950,-7.5,40.025001525878900,225.39999389648400
26.1,10.158310890197800,-8.00357437133789,-11.703703880310100,-33.0,63.51850128173830,19.75,-5.585333824157720,2.738095283508300,-276.7305908203130,209.88040161132800,0.103435048548756,-2907.60009765625,0.0,-4.188499927520750,0.17499999701976800,8.471500396728520,-50.45000076293950,-7.5,39.974998474121100,225.39999389648400
26.150000000000000,10.158310890197800,-8.057147026062010,-11.740740776062000,-33.0,63.35300064086910,19.75,-5.616000175476070,2.738095283508300,-276.64630126953100,209.88040161132800,0.0431360560830774,-2907.60009765625,0.0,-4.187500476837160,0.17499999701976800,8.556699752807620,-50.45000076293950,-7.5,39.95000076293950,225.39999389648400
26.200000000000000,10.184696197509800,-8.025001525878910,-11.740740776062000,-33.0,63.18769836425780,19.749900817871100,-5.75,2.857142925262450,-276.5664978027340,209.88040161132800,0.0213614199303172,-2907.599853515630,0.0,-4.183000564575200,0.15000000596046400,8.633000373840330,-50.45000076293950,-7.5,39.92499923706060,225.39999389648400
26.25,10.184696197509800,-8.006428718566900,-11.740740776062000,-33.0,63.02220153808590,19.75,-5.892000198364260,2.857142925262450,-276.4820861816410,209.88040161132800,0.0448110280950846,-2907.60009765625,0.0,-4.182499885559080,0.17499999701976800,8.717900276184080,-50.45000076293950,-7.5,39.900001525878900,225.39999389648400
26.3,10.184696197509800,-8.019286155700680,-11.740740776062000,-33.0,62.85660171508790,19.750099182128900,-5.97933292388916,2.857142925262450,-276.39630126953100,209.88040161132800,0.121859740708745,-2907.60009765625,0.0,-4.187499523162840,0.15000000596046400,8.80459976196289,-50.45000076293950,-7.5,39.875,225.39999389648400
26.35,10.211082458496100,-7.965714931488040,-11.740740776062000,-33.0,62.69129943847660,19.75,-6.074000358581540,2.857142925262450,-276.3175048828130,209.88040161132800,0.083335384384781,-2907.599853515630,0.0,-4.181500434875490,0.15000000596046400,8.879899978637700,-50.45000076293950,-7.5,39.849998474121100,225.39999389648400
26.400000000000000,10.184696197509800,-7.929997444152830,-11.740740776062000,-33.0,62.52579879760740,19.75,-6.2393341064453100,2.857142925262450,-276.2337951660160,209.88040161132800,0.039786112059184,-2907.60009765625,0.0,-4.175500869750980,0.17499999701976800,8.964500427246090,-50.45000076293950,-7.5,39.82500076293950,225.39999389648400
26.450000000000000,10.184696197509800,-7.9357123374939000,-11.740740776062000,-32.999900817871100,62.36029815673830,19.750099182128900,-6.219334125518800,2.857142925262450,-276.14849853515600,209.88040161132800,0.00293672780478736,-2907.60009765625,0.0,-4.170001029968260,0.15000000596046400,9.05109977722168,-50.45000076293950,-7.5,39.82500076293950,225.39999389648400
26.5,10.237466812133800,-7.875001907348630,-11.740740776062000,-33.0,62.19490051269530,19.75,-6.103332996368410,2.857142925262450,-276.069091796875,209.88040161132800,0.0330862240118528,-2907.599853515630,0.0,-4.172501087188720,0.17499999701976800,9.126899719238280,-50.45000076293950,-7.5,39.775001525878900,225.39999389648400
26.55,10.211082458496100,-7.841429233551030,-11.740740776062000,-33.0,62.02939987182620,19.75,-6.175333023071290,2.857142925262450,-275.9848937988280,209.88040161132800,0.0783104683453125,-2907.60009765625,0.0,-4.1765007972717300,0.17499999701976800,9.211899757385250,-50.45000076293950,-7.5,39.775001525878900,225.39999389648400
